140,275.23676,622.6754,1
141,274.37018,621.68945,1
142,273.5098,620.7012,1
143,272.65555,619.7107,1
144,271.80743,618.71796,1
145,270.9655,617.72296,1
146,270.1298,616.7257,1
147,269.3002,615.7262,1
148,268.47678,614.7245,1
149,267.65952,613.7206,1
150,266.8484,612.7143,1
151,266.04346,611.7058,1
152,265.2447,610.69507,1
153,264.4521,609.68207,1
154,263.62064,608.6114,1
155,262.76074,607.5083,1
156,261.90677,606.41864,1
157,261.0587,605.3424,1
158,260.21652,604.2796,1
159,259.38025,603.2302,1
160,258.5499,602.1943,1
161,257.72543,601.1717,1
162,256.90686,600.1626,1
163,256.0942,599.16693,1
164,255.28748,598.1847,1
165,254.48663,597.2158,1
166,253.6917,596.26044,1
167,252.90268,595.3185,1
168,252.11954,594.3899,1
169,251.34232,593.4748,1
170,250.47224,592.453,1
171,249.59904,591.42377,1
172,248.73338,590.39954,1
173,247.87524,589.38025,1
174,247.02461,588.36584,1
175,246.1815,587.35645,1
176,245.3459,586.352,1
177,244.51784,585.3525,1
178,243.69728,584.3579,1
179,242.88425,583.3683,1
180,242.07874,582.38354,1
181,241.28075,581.4039,1
182,240.49028,580.4291,1
183,239.68701,579.4342,1
184,238.80663,578.3444,1
185,237.93617,577.2702,1
186,237.07571,576.2116,1
187,236.2252,575.16864,1
188,235.38467,574.1413,1
189,234.55412,573.1295,1
190,233.73354,572.1335,1
191,232.9229,571.15295,1
192,232.12227,570.1882,1
193,231.33159,569.2389,1
194,230.55087,568.3053,1
195,229.77057,567.3756,1
196,228.93936,566.36456,1
197,228.12752,565.3405,1
198,227.33504,564.3035,1
199,226.56197,563.25354,1
200,225.80827,562.19055,1
201,225.07394,561.1146,1
202,224.359,560.0257,1
203,223.66342,558.92377,1
204,222.98724,557.8089,1
205,222.33044,556.681,1
206,221.68512,555.5266,1
207,221.00612,554.3057,1
208,220.32964,553.10785,1
209,219.65569,551.93317,1
210,218.98427,550.7817,1
211,218.31538,549.6532,1
212,217.64902,548.5479,1
213,216.9852,547.4657,1
214,216.32391,546.4066,1
215,215.66518,545.3707,1
216,215.00894,544.3579,1
217,214.35336,543.34296,1
218,213.69902,542.3031,1
219,213.04596,541.2384,1
220,212.39417,540.1488,1
221,211.7436,539.03436,1
222,211.09431,537.895,1
223,210.44629,536.7309,1
224,209.79951,535.5418,1
225,209.15398,534.3279,1
226,208.50972,533.0891,1
227,207.8884,531.87036,1
228,207.2839,530.66425,1
229,206.69308,529.4647,1
230,206.11594,528.27185,1
231,205.55244,527.0856,1
232,205.00262,525.9059,1
233,204.46646,524.7328,1
234,203.94397,523.5663,1
235,203.43515,522.4064,1
236,202.93999,521.25305,1
237,202.45009,520.08844,1
238,201.94725,518.8933,1
239,201.44122,517.698,1
240,200.932,516.5024,1
241,200.4196,515.3065,1
242,199.90404,514.1105,1
243,199.38528,512.9142,1
244,198.86336,511.7177,1
245,198.33824,510.521,1
246,197.80995,509.32407,1
247,197.27296,508.11108,1
248,196.74232,506.86368,1
249,196.24231,505.6188,1
250,195.77295,504.37646,1
251,195.33424,503.13666,1
252,194.9262,501.89938,1
253,194.5488,500.66467,1
254,194.20204,499.4325,1
255,193.88593,498.20282,1
256,193.60048,496.97565,1
257,193.33366,495.73883,1
258,193.05566,494.49274,1
259,192.76527,493.2422,1
260,192.46248,491.98715,1
261,192.14726,490.7276,1
262,191.81966,489.46356,1
263,191.47964,488.19507,1
264,191.12721,486.92203,1
265,190.76239,485.64456,1
266,190.3876,484.37,1
267,190.0236,483.12915,1
268,189.66553,481.8843,1
269,189.31339,480.6355,1
270,188.96716,479.38263,1
271,188.62689,478.1258,1
272,188.29254,476.865,1
273,187.96411,475.60016,1
274,187.64163,474.33136,1
275,187.32509,473.0586,1
276,187.0166,471.79327,1
277,186.70984,470.5502,1
278,186.39532,469.30377,1
279,186.07301,468.0539,1
280,185.7429,466.8007,1
281,185.405,465.54407,1
282,185.05933,464.28406,1
283,184.70586,463.02066,1
284,184.3446,461.75388,1
285,183.97556,460.48367,1
286,183.5998,459.21286,1
287,183.23557,457.95438,1
288,182.88667,456.6937,1
289,182.55305,455.43063,1
290,182.23476,454.1653,1
291,181.93176,452.89774,1
292,181.64406,451.6278,1
293,181.37167,450.35562,1
294,181.1146,449.08112,1
295,180.87282,447.80435,1
296,180.64635,446.52527,1
297,180.42111,445.21698,1
298,180.18646,443.9117,1
299,179.94302,442.61475,1
300,179.69078,441.326,1
301,179.42976,440.04553,1
302,179.15991,438.77332,1
303,178.8813,437.50943,1
304,178.59387,436.25375,1
305,178.29767,435.00638,1
306,177.99266,433.76724,1
307,177.68942,432.53726,1
308,177.40166,431.2975,1
309,177.12932,430.0463,1
310,176.8724,428.7837,1
311,176.63092,427.5096,1
312,176.40485,426.22415,1
313,176.1942,424.92722,1
314,175.99898,423.61884,1
315,175.81917,422.29907,1
316,175.6548,420.9678,1
317,175.49971,419.57346,1
318,175.36093,418.183,1
319,175.24095,416.81815,1
320,175.13976,415.47903,1
321,175.05736,414.1655,1
322,174.99374,412.87762,1
323,174.9489,411.61542,1
324,174.92285,410.37888,1
325,174.91559,409.168,1
326,174.92668,407.9681,1
327,174.94234,406.72348,1
328,174.95612,405.46356,1
329,174.96802,404.1884,1
330,174.97803,402.8979,1
331,174.98618,401.59213,1
332,174.99243,400.27106,1
333,174.99683,398.9347,1
334,174.99934,397.58307,1
335,175.00015,396.22437,1
336,175.0079,394.90442,1
337,175.02734,393.5891,1
338,175.05852,392.2783,1
339,175.1014,390.972,1
340,175.15598,389.67026,1
341,175.22227,388.37302,1
342,175.30026,387.08038,1
343,175.38998,385.79227,1
344,175.49141,384.50864,1
345,175.6076,383.23395,1
346,175.74812,381.95935,1
347,175.91356,380.68246,1
348,176.10393,379.40332,1
349,176.31923,378.12186,1
350,176.55946,376.83817,1
351,176.82463,375.55212,1
352,177.11473,374.26376,1
353,177.42976,372.9732,1
354,177.76448,371.70224,1
355,178.1211,370.48972,1
356,178.52257,369.269,1
357,178.96893,368.04007,1
358,179.46017,366.8029,1
359,179.98769,365.57672,1
360,180.51349,364.4373,1
361,181.07635,363.29108,1
362,181.67633,362.13806,1
363,182.31342,360.97827,1
364,182.98758,359.8117,1
365,183.65526,358.705,1
366,184.31056,357.64337,1
367,184.98079,356.57867,1
368,185.666,355.5108,1
369,186.36615,354.43982,1
370,187.08127,353.36566,1
371,187.81136,352.2884,1
372,188.55637,351.20804,1
373,189.31636,350.12448,1
374,190.09132,349.03784,1
375,190.8812,347.94806,1
376,191.68607,346.85513,1
377,192.49277,345.77667,1
378,193.25552,344.7799,1
379,194.03523,343.78702,1
380,194.83185,342.79813,1
381,195.64542,341.8131,1
382,196.47595,340.832,1
383,197.32335,339.8549,1
384,198.18774,338.88165,1
385,199.06906,337.91238,1
386,199.9673,336.94702,1
387,200.88249,335.98557,1
388,201.81464,335.02805,1
389,202.76364,334.07452,1
390,203.72964,333.12488,1
391,204.6707,332.21628,1
392,205.58711,331.33383,1
393,206.50734,330.44824,1
394,207.43134,329.55966,1
395,208.35912,328.66794,1
396,209.29076,327.77313,1
397,210.22615,326.87527,1
398,211.16534,325.9743,1
399,212.10834,325.07028,1
400,213.05513,324.16315,1
401,214.00575,323.25293,1
402,214.96011,322.33966,1
403,215.91833,321.42325,1
404,216.88033,320.5038,1
405,217.8461,319.58127,1
406,218.81664,318.6691,1
407,219.79665,317.78156,1
408,220.78635,316.9185,1
409,221.78574,316.0799,1
410,222.79482,315.26584,1
411,223.81355,314.47626,1
412,224.84204,313.71112,1
413,225.90335,312.95435,1
414,226.99063,312.2126,1
415,228.08838,311.49716,1
416,229.19646,310.80814,1
417,230.31505,310.14542,1
418,231.444,309.5091,1
419,232.5834,308.8991,1
420,233.77357,308.2919,1
421,234.99751,307.6795,1
422,236.21461,307.08005,1
423,237.42476,306.4936,1
424,238.62802,305.92014,1
425,239.82436,305.35962,1
426,241.01389,304.81207,1
427,242.19644,304.27756,1
428,243.3721,303.756,1
429,244.54086,303.2474,1
430,245.70274,302.7518,1
431,246.85776,302.26913,1
432,248.0058,301.7995,1
433,249.21132,301.3175,1
434,250.53947,300.8017,1
435,251.84904,300.3098,1
436,253.14012,299.8418,1
437,254.41255,299.39777,1
438,255.66643,298.97766,1
439,256.90173,298.5815,1
440,258.11844,298.20923,1
441,259.31662,297.8609,1
442,260.49625,297.5365,1
443,261.6573,297.236,1
444,262.81552,296.95587,1
445,264.09262,296.68057,1
446,265.37503,296.4454,1
447,266.66293,296.25037,1
448,267.95615,296.09546,1
449,269.25348,295.98077,1
450,270.54614,295.9066,1
451,271.84406,295.87183,1
452,273.1474,295.8765,1
453,274.45593,295.9206,1
454,275.78464,296.0052,1
455,277.25888,296.12286,1
456,278.6865,296.24658,1
457,280.06726,296.37637,1
458,281.40134,296.51218,1
459,282.68863,296.65405,1
460,283.9292,296.802,1
461,285.12308,296.956,1
462,286.27014,297.11597,1
463,287.39383,297.2857,1
464,288.58603,297.47952,1
465,289.80383,297.69095,1
466,291.04727,297.92004,1
467,292.31622,298.16675,1
468,293.6108,298.4311,1
469,294.93094,298.71307,1
470,296.27667,299.01266,1
471,297.63977,299.32797,1
472,298.8685,299.62988,1
473,300.09988,299.95593,1
474,301.334,300.30612,1
475,302.5709,300.68048,1
476,303.81042,301.07892,1
477,305.05273,301.50156,1
478,306.29764,301.9483,1
479,307.5454,302.41922,1
480,308.7958,302.91428,1
481,309.99265,303.40567,1
482,311.17844,303.90146,1
483,312.36557,304.4064,1
484,313.55402,304.92056,1
485,314.74387,305.44394,1
486,315.93512,305.97653,1
487,317.12762,306.51828,1
488,318.32162,307.06927,1
489,319.5169,307.62946,1
490,320.7131,308.19864,1
491,321.89478,308.7763,1
492,323.06488,309.36954,1
493,324.2235,309.97845,1
494,325.3706,310.6029,1
495,326.50616,311.24298,1
496,327.63022,311.89868,1
497,328.74274,312.56998,1
498,329.8438,313.2569,1
499,330.9333,313.9594,1
500,332.00507,314.673,1
501,333.05176,315.3797,1
502,334.1042,316.0942,1
503,335.16232,316.81644,1
504,336.22617,317.54642,1
505,337.29578,318.28415,1
506,338.37106,319.02957,1
507,339.45215,319.7828,1
508,340.53888,320.54373,1
509,341.63138,321.31244,1
510,342.72607,322.0864,1
511,343.7624,322.83228,1
512,344.79272,323.5948,1
513,345.81705,324.37387,1
514,346.83536,325.1696,1
515,347.8477,325.98193,1
516,348.85403,326.8109,1
517,349.8543,327.65643,1
518,350.84866,328.51868,1
519,351.837,329.3975,1
520,352.8193,330.2929,1
521,353.77054,331.18173,1
522,354.66824,332.04715,1
523,355.57068,332.94525,1
524,356.47778,333.87592,1
525,357.3895,334.8392,1
526,358.30588,335.8351,1
527,359.18076,336.8114,1
528,360.00455,337.75317,1
529,360.83203,338.72076,1
530,361.6632,339.7142,1
531,362.49805,340.7335,1
532,363.33667,341.7787,1
533,364.17892,342.84967,1
534,365.00708,343.9214,1
535,365.8214,344.99054,1
536,366.62344,346.05905,1
537,367.41324,347.12698,1
538,368.19067,348.19418,1
539,368.95584,349.26086,1
540,369.70868,350.32684,1
541,370.44925,351.3922,1
542,371.17755,352.457,1
543,371.8935,353.52112,1
544,372.59717,354.5846,1
545,373.28854,355.64743,1
546,373.96765,356.70972,1
547,374.64096,357.7802,1
548,375.31714,358.86395,1
549,375.99243,359.9535,1
550,376.66684,361.04886,1
551,377.34042,362.15018,1
552,378.01306,363.25723,1
553,378.68497,364.3702,1
554,379.35593,365.489,1
555,380.02603,366.61365,1
556,380.6953,367.74414,1
557,381.3637,368.8805,1
558,382.03128,370.02274,1
559,382.69794,371.17078,1
560,383.37762,372.3478,1
561,384.08148,373.56158,1
562,384.77988,374.75693,1
563,385.4727,375.93362,1
564,386.16003,377.09192,1
565,386.84183,378.23166,1
566,387.5181,379.35287,1
567,388.1889,380.45563,1
568,388.8541,381.53976,1
569,389.51385,382.6055,1
570,390.16806,383.65268,1
571,390.8167,384.68134,1
572,391.45987,385.6915,1
573,392.20782,386.85678,1
574,392.95398,388.0123,1
575,393.6929,389.14954,1
576,394.42462,390.2685,1
577,395.14908,391.36917,1
578,395.86636,392.45166,1
579,396.5764,393.51578,1
580,397.27917,394.56165,1
581,397.97476,395.58926,1
582,398.6631,396.59854,1
583,399.43378,397.72266,1
584,400.2684,398.952,1
585,401.0622,400.13733,1
586,401.8152,401.27866,1
587,402.52737,402.376,1
588,403.19876,403.42938,1
589,403.8293,404.43872,1
590,404.41907,405.40405,1
591,405.00888,406.40002,1
592,405.62723,407.5498,1
593,406.18478,408.7261,1
594,406.6817,409.92917,1
595,407.1179,411.15884,1
596,407.49338,412.4152,1
597,407.80814,413.69824,1
598,408.0894,415.05746,1
599,408.3646,416.4061,1
600,408.63055,417.7162,1
601,408.8872,418.9877,1
602,409.13455,420.2207,1
603,409.37268,421.41522,1
604,409.65683,422.77908,1
605,410.0311,424.18597,1
606,410.46655,425.44308,1
607,410.96323,426.55048,1
608,411.52118,427.50818,1
609,412.21008,428.60983,1
610,412.8289,429.75507,1
611,413.37567,430.94107,1
612,413.85516,432.1773,1
613,414.2824,433.44308,1
614,414.64926,434.69354,1
615,414.9557,435.92874,1
616,415.48044,437.28442,1
617,416.4306,437.2439,1
618,417.50128,436.22144,1
619,418.27298,435.3464,1
620,419.0998,434.4134,1
621,419.9816,433.42258,1
622,420.91843,432.37384,1
623,421.82855,431.3602,1
624,422.62366,430.50446,1
625,423.473,429.62555,1
626,424.37656,428.72357,1
627,425.33438,427.79843,1
628,426.3464,426.85022,1
629,427.41272,425.87885,1
630,428.35684,425.03525,1
631,429.26215,424.2277,1
632,430.19037,423.40015,1
633,431.14157,422.55255,1
634,432.1157,421.68494,1
635,433.11273,420.79736,1
636,434.13275,419.88968,1
637,435.17572,418.962,1
638,436.16077,418.08374,1
639,437.03,417.28314,1
640,437.90393,416.44705,1
641,438.78268,415.5754,1
642,439.6662,414.6683,1
643,440.55447,413.72568,1
644,441.44748,412.74762,1
645,442.34528,411.734,1
646,443.24777,410.685,1
647,444.15503,409.60046,1
648,445.05548,408.49503,1
649,445.8518,407.5153,1
650,446.65982,406.5356,1
651,447.4795,405.55612,1
652,448.3109,404.5766,1
653,449.15402,403.59717,1
654,450.00882,402.61786,1
655,450.8753,401.63864,1
656,451.7535,400.6595,1
657,452.6433,399.6805,1
658,453.54486,398.70157,1
659,454.45816,397.7227,1
660,455.37662,396.75067,1
661,456.26996,395.81128,1
662,457.16556,394.87265,1
663,458.0635,393.93457,1
664,458.9638,392.99707,1
665,459.8664,392.06024,1
666,460.77133,391.124,1
667,461.67856,390.18842,1
668,462.58804,389.25348,1
669,463.49988,388.31912,1
670,464.41406,387.38538,1
671,465.33057,386.45227,1
672,466.2494,385.51974,1
673,467.18686,384.5703,1
674,468.12552,383.6194,1
675,469.05908,382.6732,1
676,469.98752,381.7318,1
677,470.91083,380.79514,1
678,471.829,379.86328,1
679,472.74203,378.93625,1
680,473.65002,378.01385,1
681,474.55283,377.0963,1
682,475.4506,376.18347,1
683,476.34317,375.27545,1
684,477.2306,374.37222,1
685,478.13718,373.4504,1
686,479.05707,372.5207,1
687,479.9791,371.59473,1
688,480.90335,370.6725,1
689,481.82968,369.7541,1
690,482.7582,368.83942,1
691,483.68896,367.92844,1
692,484.62186,367.02127,1
693,485.55692,366.1178,1
694,486.4941,365.21817,1
695,487.43347,364.32233,1
696,488.37665,363.4286,1
697,489.41022,362.46735,1
698,490.441,361.53757,1
699,491.46887,360.63943,1
700,492.4939,359.7729,1
701,493.51617,358.93784,1
702,494.53558,358.1344,1
703,495.5522,357.3625,1
704,496.56592,356.6222,1
705,497.57687,355.9134,1
706,498.58487,355.2363,1
707,499.59647,354.58328,1
708,500.624,353.91772,1
709,501.6626,353.23605,1
710,502.71225,352.53827,1
711,503.77292,351.8244,1
712,504.84476,351.09436,1
713,505.92767,350.34827,1
714,507.02164,349.58597,1
715,508.12668,348.80765,1
716,509.24286,348.01315,1
717,510.36996,347.2026,1
718,511.5235,346.37582,1
719,512.66583,345.5738,1
720,513.7951,344.79782,1
721,514.91144,344.04785,1
722,516.01465,343.32404,1
723,517.105,342.62625,1
724,518.1824,341.95447,1
725,519.24677,341.30878,1
726,520.29816,340.68915,1
727,521.33655,340.09555,1
728,522.5054,339.44653,1
729,523.7158,338.78732,1
730,524.9099,338.14993,1
731,526.0875,337.5345,1
732,527.2488,336.9409,1
733,528.39355,336.36923,1
734,529.522,335.81946,1
735,530.63403,335.29153,1
736,531.75476,334.77386,1
737,532.98645,334.21478,1
738,534.20575,333.66803,1
739,535.41296,333.1335,1
740,536.608,332.6112,1
741,537.7907,332.1012,1
742,538.96124,331.6034,1
743,540.1196,331.11786,1
744,541.2911,330.63507,1
745,542.48285,330.15536,1
746,543.68524,329.683,1
747,544.89813,329.21805,1
748,546.12177,328.76047,1
749,547.3559,328.31027,1
750,548.6007,327.86743,1
751,549.92426,327.40918,1
752,551.33624,326.9417,1
753,552.6786,326.52246,1
754,553.95123,326.1515,1
755,555.1541,325.82877,1
756,556.28735,325.5543,1
757,557.3891,325.32034,1
758,558.80524,325.04135,1
759,560.13715,324.7849,1
760,561.3849,324.55096,1
761,562.5487,324.33957,1
762,563.6755,324.15982,1
763,564.98,324.0291,1
764,566.3173,323.95364,1
765,567.5522,323.92072,1
766,568.89844,323.91483,1
767,570.3507,323.93396,1
768,571.7861,323.95532,1
769,573.15924,323.9725,1
770,574.4703,323.98553,1
771,575.719,323.99442,1
772,576.9057,323.99915,1
773,578.13605,324.0,1
774,579.5055,324.0,1
775,580.8311,324.0,1
776,582.113,324.0,1
777,583.351,324.0,1
778,584.5731,324.01395,1
779,585.82776,324.1008,1
780,587.1104,324.26715,1
781,588.4212,324.51297,1
782,589.7597,324.83823,1
783,591.1619,325.23422,1
784,592.47437,325.6343,1
785,593.6897,326.03635,1
786,594.8078,326.44037,1
787,595.8957,326.8716,1
788,597.04486,327.36066,1
789,598.2342,327.8985,1
790,599.4634,328.48495,1
791,600.6218,329.07657,1
792,601.6762,329.7216,1
793,602.7152,330.47427,1
794,603.73895,331.33472,1
795,604.74725,332.30273,1
796,605.67413,333.29572,1
797,606.5336,334.2934,1
798,607.3464,335.3158,1
799,608.1127,336.36313,1
800,608.8322,337.43524,1
801,609.4828,338.48575,1
802,610.10925,339.5316,1
803,610.74774,340.62262,1
804,611.39844,341.75885,1
805,612.0614,342.94043,1
806,612.7365,344.16727,1
807,613.3101,345.2824,1
808,613.7913,346.41428,1
809,614.2017,347.6064,1
810,614.5414,348.85892,1
811,614.8102,350.17166,1
812,615.00824,351.54468,1
813,615.13544,352.9778,1
814,615.21344,354.17712,1
815,615.3038,355.3933,1
816,615.4072,356.6382,1
817,615.52374,357.91177,1
818,615.65326,359.21387,1
819,615.79596,360.54468,1
820,615.9516,361.90402,1
821,616.1204,363.29214,1
822,616.2977,364.68213,1
823,616.4693,366.03397,1
824,616.636,367.36902,1
825,616.7978,368.68738,1
826,616.9548,369.9889,1
827,617.1069,371.27368,1
828,617.25415,372.54187,1
829,617.39655,373.79333,1
830,617.53406,375.02808,1
831,617.6642,376.2815,1
832,617.761,377.56146,1
833,617.8192,378.8487,1
834,617.8389,380.14304,1
835,617.8202,381.44455,1
836,617.7629,382.75302,1
837,617.6671,384.06863,1
838,617.53284,385.39148,1
839,617.36365,386.69794,1
840,617.203,387.86688,1
841,617.03937,389.10123,1
842,616.87286,390.40067,1
843,616.70337,391.7655,1
844,616.5349,393.16226,1
845,616.395,394.3519,1
846,616.2532,395.5834,1
847,616.1095,396.85657,1
848,615.96387,398.17157,1
849,615.8164,399.52832,1
850,615.66705,400.9267,1
851,615.534,402.1644,1
852,615.39526,403.39575,1
853,615.2475,404.65292,1
854,615.0906,405.93613,1
855,614.9246,407.24518,1
856,614.7495,408.58032,1
857,614.5653,409.94138,1
858,614.38275,411.25272,1
859,614.2084,412.47412,1
860,614.0271,413.7151,1
861,613.83905,414.9756,1
862,613.64417,416.25552,1
863,613.44244,417.55484,1
864,613.23395,418.87363,1
865,613.01855,420.21204,1
866,612.7963,421.5699,1
867,612.57416,422.89493,1
868,612.3455,424.20407,1
869,612.1086,425.50806,1
870,611.8633,426.80695,1
871,611.6097,428.10065,1
872,611.3477,429.38916,1
873,611.07745,430.67236,1
874,610.7988,431.95047,1
875,610.5119,433.22327,1
876,610.2167,434.491,1
877,609.9131,435.75345,1
878,609.60114,437.0108,1
879,609.2809,438.26294,1
880,608.9523,439.5098,1
881,608.61536,440.7516,1
882,608.2702,441.98804,1
883,607.91656,443.2194,1
884,607.5547,444.44562,1
885,607.1671,445.7387,1
886,606.7798,447.03607,1
887,606.39606,448.3269,1
888,606.01587,449.61127,1
889,605.6393,450.8891,1
890,605.2663,452.1603,1
891,604.89685,453.42487,1
892,604.53107,454.68286,1
893,604.1688,455.9344,1
894,603.8102,457.17935,1
895,603.455,458.41776,1
896,603.1036,459.64938,1
897,602.75574,460.87466,1
898,602.41144,462.09335,1
899,602.0706,463.30548,1
900,601.7335,464.51096,1
901,601.4003,465.70844,1
902,601.0688,466.89032,1
903,600.7291,468.07977,1
904,600.3814,469.27667,1
905,600.0257,470.48093,1
906,599.66187,471.69275,1
907,599.29004,472.91193,1
908,598.9101,474.13867,1
909,598.52216,475.3729,1
910,598.12616,476.61444,1
911,597.7221,477.8636,1
912,597.30994,479.12018,1
913,596.88983,480.38412,1
914,596.4616,481.6556,1
915,596.0253,482.93448,1
916,595.581,484.22092,1
917,595.12866,485.51483,1
918,594.66797,486.81674,1
919,594.1979,488.13586,1
920,593.7305,489.44284,1
921,593.2659,490.7376,1
922,592.80414,492.02017,1
923,592.34515,493.29037,1
924,591.889,494.54837,1
925,591.43555,495.79425,1
926,590.98486,497.02792,1
927,590.537,498.24936,1
928,590.092,499.45847,1
929,589.64966,500.65536,1
930,589.21014,501.84012,1
931,588.77344,503.01266,1
932,588.3395,504.173,1
933,587.9083,505.32098,1
934,587.4799,506.45685,1
935,587.03687,507.6264,1
936,586.54236,508.9195,1
937,586.04767,510.19876,1
938,585.5526,511.46442,1
939,585.0573,512.7164,1
940,584.56165,513.95447,1
941,584.06573,515.179,1
942,583.5695,516.3897,1
943,583.07294,517.58673,1
944,582.57605,518.7701,1
945,582.0789,519.93964,1
946,581.5815,521.0956,1
947,581.08374,522.2376,1
948,580.5857,523.3661,1
949,580.0873,524.48083,1
950,579.62006,525.5178,1
951,579.1411,526.5823,1
952,578.6418,527.6936,1
953,578.12225,528.8518,1
954,577.5824,530.05676,1
955,577.0224,531.3085,1
956,576.4421,532.60693,1
957,575.8415,533.9523,1
958,575.3505,535.05304,1
959,574.8666,536.13885,1
960,574.3709,537.2518,1
961,573.8634,538.39197,1
962,573.3442,539.55927,1
963,572.8131,540.75397,1
964,572.2702,541.9758,1
965,571.71564,543.2248,1
966,571.14923,544.5011,1
967,570.57104,545.80444,1
968,569.9987,547.09454,1
969,569.4469,548.3323,1
970,568.8969,549.5583,1
971,568.3488,550.77277,1
972,567.80255,551.97565,1
973,567.2582,553.1669,1
974,566.7157,554.3464,1
975,566.17505,555.5144,1
976,565.6362,556.67084,1
977,565.0993,557.8156,1
978,564.5643,558.94867,1
979,564.0133,560.1075,1
980,563.4254,561.33484,1
981,562.8398,562.548,1
982,562.2565,563.7469,1
983,561.6755,564.9314,1
984,561.09674,566.1017,1
985,560.52026,567.2579,1
986,559.94604,568.3999,1
987,559.37415,569.5276,1
988,558.80457,570.641,1
989,558.21643,571.7803,1
990,557.5718,573.01263,1
991,556.9309,574.2196,1
992,556.29376,575.401,1
993,555.66034,576.55695,1
994,555.0307,577.6873,1
995,554.4047,578.79236,1
996,553.7825,579.8719,1
997,553.164,580.9258,1
998,552.4955,582.04333,1
999,551.76825,583.23285,1
1000,551.0464,584.38605,1
1001,550.3298,585.5032,1
1002,549.6185,586.58405,1
1003,548.9125,587.6288,1
1004,548.21173,588.6374,1
